work_year,experience_level,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location,company_size
2025,Intermediate,FT,Data Scientist,86000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,86000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,86000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,86000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,86110,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,86110,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,86500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,86520,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,86520,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,86520,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,86520,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,86520,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,86520,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,86520,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,86600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,86700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,86700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,86700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,86840,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,86908,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,87000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87050,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,87120,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87200,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87200,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87200,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,87280,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87419,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87910,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,87990,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,88000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,88000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,88000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,88000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,88000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,88200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,88200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,88300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,88400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,88500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,88500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,88500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,88800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,88900,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,88900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,88900,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,88900,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,88900,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,88900,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,89000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,89000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,89000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,89000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,89083,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,89093,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,89180,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,89203,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,89250,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,89300,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,89400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,89400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,89400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,89400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,89602,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,89700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,89700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,89700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,89739,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,Fully Remote,US,M
2025,Junior,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,Fully Remote,US,M
2025,Executive,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,Fully Remote,US,M
2025,Junior,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90100,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,90160,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90160,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90160,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90300,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90300,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90300,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90854,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90861,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,90950,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,90958,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,92000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,92000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,92000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,92200,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,92300,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,92400,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,92583,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,92583,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,92700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,92700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,92700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,92700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,93000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,93000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,93000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,93000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,93000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,93230,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,93300,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,93500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,93500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,93500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,93556,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,93575,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,93700,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,93700,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,93700,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,93750,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,93770,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,93770,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,93770,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,93770,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,93800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,93900,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,93974,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,94000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,94000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,94000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,94000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,94345,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,94345,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,94500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,94874,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,94900,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,95000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,95000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,95000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95200,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,95264,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95264,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,95472,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,95500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95500,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,95680,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,95680,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95680,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,95700,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,95800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,95843,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,95900,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,96000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,96000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,96000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96034,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96110,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96300,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,96400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96500,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,96500,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96600,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,96678,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,96700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,96800,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,96800,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,96800,USD,US,On site,US,M
